,from,to,time
2181,881e2e78a5fffff,881e2e7999fffff,133
2182,881e2e78a5fffff,881e2e79d3fffff,550
2183,881e2e78a5fffff,881e2e78a1fffff,275
2184,881e2e78a7fffff,881e2e78a5fffff,135
2185,881e2e78a7fffff,881e2e6a4dfffff,204
2186,881e2e78a7fffff,881e2e78a7fffff,0
2187,881e2e78a7fffff,881e2e799bfffff,140
2188,881e2e78a7fffff,881e2e78a3fffff,211
2189,881e2e78a7fffff,881e2e6a49fffff,192
2190,881e2e78a7fffff,881e2e78a1fffff,146
2191,881e2e78abfffff,881e2e78a9fffff,875
2192,881e2e78abfffff,881e2e78bdfffff,459
2193,881e2e78abfffff,881e2e7887fffff,500
2194,881e2e78abfffff,881e2e78abfffff,0
2195,881e2e78abfffff,881e2e7885fffff,546
2196,881e2e78abfffff,881e2e78a3fffff,415
2197,881e2e78abfffff,881e2e78a1fffff,620
2198,881e2e78adfffff,881e2e78a5fffff,81
2199,881e2e78adfffff,881e2e78adfffff,0
2200,881e2e78adfffff,881e2e78e7fffff,338
2201,881e2e78adfffff,881e2e78a9fffff,611
2202,881e2e78adfffff,881e2e79dbfffff,188
2203,881e2e78adfffff,881e2e79d3fffff,453
2204,881e2e78adfffff,881e2e78a1fffff,356
2205,881e2e78b1fffff,881e2e78b7fffff,119
2206,881e2e78b1fffff,881e2e78bbfffff,476
2207,881e2e78b1fffff,881e2e78bdfffff,273
2208,881e2e78b1fffff,881e2e78b5fffff,482
2209,881e2e78b1fffff,881e2e78b9fffff,356
2210,881e2e78b1fffff,881e2e78b3fffff,438
2211,881e2e78b1fffff,881e2e78b1fffff,165
2212,881e2e78b3fffff,881e2e6a59fffff,338
2213,881e2e78b3fffff,881e2e78b7fffff,410
2214,881e2e78b3fffff,881e2e78bbfffff,766
2215,881e2e78b3fffff,881e2e616dfffff,898
2216,881e2e78b3fffff,881e2e6165fffff,880
2217,881e2e78b3fffff,881e2e78b3fffff,0
2218,881e2e78b3fffff,881e2e78b1fffff,445
2219,881e2e78b5fffff,881e2e78b7fffff,443
2220,881e2e78b5fffff,881e2e78bdfffff,426
2221,881e2e78b5fffff,881e2e78b5fffff,102
2222,881e2e78b5fffff,881e2e78b1fffff,478
2223,881e2e78b5fffff,881e2e6a4bfffff,204
2224,881e2e78b5fffff,881e2e78a3fffff,510
2225,881e2e78b5fffff,881e2e6a49fffff,466
2226,881e2e78b7fffff,881e2e6a59fffff,217
2227,881e2e78b7fffff,881e2e78b7fffff,145
2228,881e2e78b7fffff,881e2e78b5fffff,444
2229,881e2e78b7fffff,881e2e6a5dfffff,739
2230,881e2e78b7fffff,881e2e78b3fffff,400
2231,881e2e78b7fffff,881e2e78b1fffff,123
2232,881e2e78b7fffff,881e2e6a4bfffff,253
2233,881e2e78b9fffff,881e2e7883fffff,209
2234,881e2e78b9fffff,881e2e78bbfffff,332
2235,881e2e78b9fffff,881e2e78bdfffff,210
2236,881e2e78b9fffff,881e2e7887fffff,213
2237,881e2e78b9fffff,881e2e78b9fffff,0
2238,881e2e78b9fffff,881e2e7895fffff,238
2239,881e2e78b9fffff,881e2e78b1fffff,344
2240,881e2e78bbfffff,881e2e78bbfffff,0
2241,881e2e78bbfffff,881e2e616dfffff,186
2242,881e2e78bbfffff,881e2e7897fffff,222
2243,881e2e78bbfffff,881e2e78b9fffff,331
2244,881e2e78bbfffff,881e2e7895fffff,142
2245,881e2e78bbfffff,881e2e78b3fffff,759
2246,881e2e78bbfffff,881e2e78b1fffff,469
2247,881e2e78bdfffff,881e2e78bdfffff,0
2248,881e2e78bdfffff,881e2e78b5fffff,255
2249,881e2e78bdfffff,881e2e7887fffff,176
2250,881e2e78bdfffff,881e2e78b9fffff,218
2251,881e2e78bdfffff,881e2e78a3fffff,283
2252,881e2e78bdfffff,881e2e78b1fffff,264
2253,881e2e78bdfffff,881e2e78abfffff,459
2254,881e2e78e1fffff,881e2e78e9fffff,141
2255,881e2e78e1fffff,881e2e78e7fffff,190
2256,881e2e78e1fffff,881e2e78e1fffff,0
2257,881e2e78e1fffff,881e2e78e5fffff,145
2258,881e2e78e1fffff,881e2e78edfffff,191
2259,881e2e78e1fffff,881e2e78e3fffff,328
2260,881e2e78e1fffff,881e2e78ebfffff,146
2261,881e2e78e3fffff,881e2e788dfffff,277
2262,881e2e78e3fffff,881e2e78e7fffff,443
2263,881e2e78e3fffff,881e2e78a9fffff,470
2264,881e2e78e3fffff,881e2e78e1fffff,323
2265,881e2e78e3fffff,881e2e78e3fffff,0
2266,881e2e78e3fffff,881e2e78ebfffff,178
2267,881e2e78e3fffff,881e2e7885fffff,249
2268,881e2e78e5fffff,881e2e78e7fffff,188
2269,881e2e78e5fffff,881e2e78e1fffff,136
2270,881e2e78e5fffff,881e2e79d9fffff,548
2271,881e2e78e5fffff,881e2e7833fffff,415
2272,881e2e78e5fffff,881e2e78e5fffff,56
2273,881e2e78e5fffff,881e2e78edfffff,99
2274,881e2e78e5fffff,881e2e79dbfffff,148
2275,881e2e78e7fffff,881e2e78e3fffff,444
2276,881e2e78e7fffff,881e2e78adfffff,341
2277,881e2e78e7fffff,881e2e78e7fffff,0
2278,881e2e78e7fffff,881e2e78a9fffff,723
2279,881e2e78e7fffff,881e2e78e1fffff,179
2280,881e2e78e7fffff,881e2e78e5fffff,182
2281,881e2e78e7fffff,881e2e79dbfffff,278
2282,881e2e78ebfffff,881e2e78e9fffff,89
2283,881e2e78ebfffff,881e2e788dfffff,164
2284,881e2e78ebfffff,881e2e78e1fffff,144
2285,881e2e78ebfffff,881e2e78c7fffff,271
2286,881e2e78ebfffff,881e2e78e3fffff,181
2287,881e2e78ebfffff,881e2e78c5fffff,581
2288,881e2e78ebfffff,881e2e78ebfffff,0
2289,881e2e78edfffff,881e2e78e9fffff,257
2290,881e2e78edfffff,881e2e78e1fffff,179
2291,881e2e78edfffff,881e2e7817fffff,210
2292,881e2e78edfffff,881e2e7833fffff,347
2293,881e2e78edfffff,881e2e78e5fffff,99
2294,881e2e78edfffff,881e2e78edfffff,137
2295,881e2e78edfffff,881e2e783bfffff,163
2296,881e2e7901fffff,881e2e7907fffff,285
2297,881e2e7901fffff,881e2e7905fffff,379
2298,881e2e7901fffff,881e2e7909fffff,230
2299,881e2e7901fffff,881e2e7901fffff,0
2300,881e2e7901fffff,881e2e790dfffff,411
2301,881e2e7901fffff,881e2e7903fffff,192
2302,881e2e7901fffff,881e2e790bfffff,188
2303,881e2e7903fffff,881e2e7907fffff,225
2304,881e2e7903fffff,881e2e7939fffff,214
2305,881e2e7903fffff,881e2e7915fffff,338
2306,881e2e7903fffff,881e2e7901fffff,193
2307,881e2e7903fffff,881e2e790bfffff,234
2308,881e2e7903fffff,881e2e7903fffff,0
2309,881e2e7903fffff,881e2e791dfffff,395
2310,881e2e7905fffff,881e2e7907fffff,155
2311,881e2e7905fffff,881e2e7905fffff,0
2312,881e2e7905fffff,881e2e792bfffff,154
2313,881e2e7905fffff,881e2e7963fffff,168
2314,881e2e7905fffff,881e2e7901fffff,375
2315,881e2e7905fffff,881e2e790dfffff,152
2316,881e2e7905fffff,881e2e7929fffff,536
2317,881e2e7907fffff,881e2e7907fffff,0
2318,881e2e7907fffff,881e2e7905fffff,157
2319,881e2e7907fffff,881e2e792bfffff,157
2320,881e2e7907fffff,881e2e793dfffff,312
2321,881e2e7907fffff,881e2e7939fffff,165
2322,881e2e7907fffff,881e2e7901fffff,276
2323,881e2e7907fffff,881e2e7903fffff,222
2324,881e2e7909fffff,881e2e7943fffff,226
2325,881e2e7909fffff,881e2e7909fffff,0
2326,881e2e7909fffff,881e2e7901fffff,238
2327,881e2e7909fffff,881e2e7947fffff,297
2328,881e2e7909fffff,881e2e790dfffff,333
2329,881e2e7909fffff,881e2e790bfffff,297
2330,881e2e7909fffff,881e2e7955fffff,437
2331,881e2e790bfffff,881e2e7957fffff,335
2332,881e2e790bfffff,881e2e7909fffff,299
2333,881e2e790bfffff,881e2e791dfffff,433
2334,881e2e790bfffff,881e2e7901fffff,193
2335,881e2e790bfffff,881e2e7903fffff,234
2336,881e2e790bfffff,881e2e790bfffff,0
2337,881e2e790bfffff,881e2e7955fffff,252
2338,881e2e790dfffff,881e2e7905fffff,151
2339,881e2e790dfffff,881e2e7909fffff,338
2340,881e2e790dfffff,881e2e7963fffff,194
2341,881e2e790dfffff,881e2e7901fffff,401
2342,881e2e790dfffff,881e2e796bfffff,368
2343,881e2e790dfffff,881e2e7947fffff,130
2344,881e2e790dfffff,881e2e790dfffff,0
2345,881e2e7911fffff,881e2e7911fffff,0
2346,881e2e7911fffff,881e2e7913fffff,214
2347,881e2e7911fffff,881e2e7915fffff,254
2348,881e2e7911fffff,881e2e791bfffff,443
2349,881e2e7911fffff,881e2e7917fffff,415
2350,881e2e7911fffff,881e2e7919fffff,382
2351,881e2e7911fffff,881e2e791dfffff,350
2352,881e2e7913fffff,881e2e79e9fffff,271
2353,881e2e7913fffff,881e2e79cdfffff,210
2354,881e2e7913fffff,881e2e7911fffff,209
2355,881e2e7913fffff,881e2e7913fffff,29
2356,881e2e7913fffff,881e2e791bfffff,261
2357,881e2e7913fffff,881e2e7917fffff,390
2358,881e2e7913fffff,881e2e79c5fffff,219
2359,881e2e7915fffff,881e2e7911fffff,257
2360,881e2e7915fffff,881e2e793bfffff,427
2361,881e2e7915fffff,881e2e7939fffff,410
2362,881e2e7915fffff,881e2e7915fffff,0
2363,881e2e7915fffff,881e2e7917fffff,349
2364,881e2e7915fffff,881e2e7903fffff,329
2365,881e2e7915fffff,881e2e791dfffff,348
2366,881e2e7917fffff,881e2e79e9fffff,481
2367,881e2e7917fffff,881e2e79edfffff,194
2368,881e2e7917fffff,881e2e7911fffff,425
2369,881e2e7917fffff,881e2e793bfffff,371
2370,881e2e7917fffff,881e2e7913fffff,399
2371,881e2e7917fffff,881e2e7915fffff,351
2372,881e2e7917fffff,881e2e7917fffff,0
2373,881e2e7919fffff,881e2e7953fffff,747
2374,881e2e7919fffff,881e2e7957fffff,744
2375,881e2e7919fffff,881e2e7825fffff,596
2376,881e2e7919fffff,881e2e7911fffff,385
2377,881e2e7919fffff,881e2e791bfffff,564
2378,881e2e7919fffff,881e2e7919fffff,0
2379,881e2e7919fffff,881e2e791dfffff,501
2380,881e2e791bfffff,881e2e79cdfffff,410
2381,881e2e791bfffff,881e2e7825fffff,493
2382,881e2e791bfffff,881e2e7911fffff,445
2383,881e2e791bfffff,881e2e7913fffff,262
2384,881e2e791bfffff,881e2e791bfffff,0
2385,881e2e791bfffff,881e2e7919fffff,567
2386,881e2e791bfffff,881e2e7827fffff,496
2387,881e2e791dfffff,881e2e7957fffff,659
2388,881e2e791dfffff,881e2e7911fffff,354
2389,881e2e791dfffff,881e2e7915fffff,355
2390,881e2e791dfffff,881e2e790bfffff,437
2391,881e2e791dfffff,881e2e7919fffff,496
2392,881e2e791dfffff,881e2e7903fffff,396
2393,881e2e791dfffff,881e2e791dfffff,0
2394,881e2e7921fffff,881e2e792bfffff,163
2395,881e2e7921fffff,881e2e7921fffff,0
2396,881e2e7921fffff,881e2e792dfffff,159
2397,881e2e7921fffff,881e2e7923fffff,105
2398,881e2e7921fffff,881e2e7929fffff,487
2399,881e2e7921fffff,881e2e7925fffff,346
2400,881e2e7921fffff,881e2e7927fffff,179
2401,881e2e7923fffff,881e2e792bfffff,202
2402,881e2e7923fffff,881e2e7935fffff,157
2403,881e2e7923fffff,881e2e7921fffff,140
2404,881e2e7923fffff,881e05b6c9fffff,188
2405,881e2e7923fffff,881e2e793dfffff,572
2406,881e2e7923fffff,881e2e7923fffff,91
2407,881e2e7923fffff,881e2e7927fffff,185
2408,881e2e7925fffff,881e05b619fffff,1032
2409,881e2e7925fffff,881e2e7921fffff,373
2410,881e2e7925fffff,881e2e792dfffff,460
2411,881e2e7925fffff,881e05b653fffff,460
2412,881e2e7925fffff,881e05b61bfffff,1192
2413,881e2e7925fffff,881e2e7925fffff,0
2414,881e2e7925fffff,881e2e7927fffff,435
2415,881e2e7927fffff,881e2e7921fffff,206
2416,881e2e7927fffff,881e05b6c9fffff,258
2417,881e2e7927fffff,881e2e7923fffff,182
2418,881e2e7927fffff,881e05b61bfffff,992
2419,881e2e7927fffff,881e2e7925fffff,451
2420,881e2e7927fffff,881e05b6cdfffff,214
2421,881e2e7927fffff,881e2e7927fffff,0
2422,881e2e7929fffff,881e2e7905fffff,529
2423,881e2e7929fffff,881e2e792bfffff,432
2424,881e2e7929fffff,881e2e7921fffff,511
2425,881e2e7929fffff,881e2e792dfffff,611
2426,881e2e7929fffff,881e2e7963fffff,549
2427,881e2e7929fffff,881e2e7967fffff,833
2428,881e2e7929fffff,881e2e7929fffff,804
2429,881e2e792bfffff,881e2e7907fffff,160
2430,881e2e792bfffff,881e2e7905fffff,152
2431,881e2e792bfffff,881e2e792bfffff,0
2432,881e2e792bfffff,881e2e7921fffff,181
2433,881e2e792bfffff,881e2e793dfffff,415
2434,881e2e792bfffff,881e2e7923fffff,192
2435,881e2e792bfffff,881e2e7929fffff,432
2436,881e2e792dfffff,881e2e7921fffff,183
2437,881e2e792dfffff,881e05b65bfffff,1370
2438,881e2e792dfffff,881e2e792dfffff,0
2439,881e2e792dfffff,881e05b653fffff,227
2440,881e2e792dfffff,881e2e7967fffff,405
2441,881e2e792dfffff,881e2e7929fffff,606
2442,881e2e792dfffff,881e2e7925fffff,465
2443,881e2e7931fffff,881e2e7935fffff,269
2444,881e2e7931fffff,881e2e793dfffff,321
2445,881e2e7931fffff,881e2e7937fffff,180
2446,881e2e7931fffff,881e2e7931fffff,0
2447,881e2e7931fffff,881e2e793bfffff,457
2448,881e2e7931fffff,881e2e7939fffff,141
2449,881e2e7931fffff,881e2e7933fffff,178
2450,881e2e7933fffff,881e2e79edfffff,199
2451,881e2e7933fffff,881e05b6d9fffff,252
2452,881e2e7933fffff,881e2e7937fffff,183
2453,881e2e7933fffff,881e2e79e5fffff,443
2454,881e2e7933fffff,881e2e7931fffff,171
2455,881e2e7933fffff,881e2e793bfffff,421
2456,881e2e7933fffff,881e2e7933fffff,0
2457,881e2e7935fffff,881e2e7935fffff,0
2458,881e2e7935fffff,881e05b6c9fffff,252
2459,881e2e7935fffff,881e2e793dfffff,578
2460,881e2e7935fffff,881e2e7937fffff,177
2461,881e2e7935fffff,881e2e7923fffff,160
2462,881e2e7935fffff,881e2e7931fffff,265
2463,881e2e7935fffff,881e05b6cbfffff,410
2464,881e2e7937fffff,881e05b6ddfffff,191
2465,881e2e7937fffff,881e05b6d9fffff,168
2466,881e2e7937fffff,881e2e7935fffff,182
2467,881e2e7937fffff,881e2e7937fffff,282
2468,881e2e7937fffff,881e2e7931fffff,175
2469,881e2e7937fffff,881e05b6cbfffff,414
2470,881e2e7937fffff,881e2e7933fffff,188
2471,881e2e7939fffff,881e2e7907fffff,172
2472,881e2e7939fffff,881e2e793dfffff,356
2473,881e2e7939fffff,881e2e7931fffff,141
2474,881e2e7939fffff,881e2e7939fffff,71
2475,881e2e7939fffff,881e2e793bfffff,583
2476,881e2e7939fffff,881e2e7915fffff,420
2477,881e2e7939fffff,881e2e7903fffff,220
2478,881e2e793bfffff,881e2e7917fffff,368
2479,881e2e793bfffff,881e2e79edfffff,260
2480,881e2e793bfffff,881e2e793bfffff,0
2481,881e2e793bfffff,881e2e7939fffff,594
2482,881e2e793bfffff,881e2e7931fffff,461
2483,881e2e793bfffff,881e2e7915fffff,424
2484,881e2e793bfffff,881e2e7933fffff,429
2485,881e2e793dfffff,881e2e7907fffff,314
2486,881e2e793dfffff,881e2e792bfffff,408
2487,881e2e793dfffff,881e2e7935fffff,580
2488,881e2e793dfffff,881e2e793dfffff,0
2489,881e2e793dfffff,881e2e7923fffff,575
2490,881e2e793dfffff,881e2e7931fffff,325
2491,881e2e793dfffff,881e2e7939fffff,353
2492,881e2e7941fffff,881e2e7945fffff,196
2493,881e2e7941fffff,881e2e7949fffff,188
2494,881e2e7941fffff,881e2e794bfffff,228
2495,881e2e7941fffff,881e2e7943fffff,218
2496,881e2e7941fffff,881e2e7947fffff,150
2497,881e2e7941fffff,881e2e7941fffff,177
2498,881e2e7941fffff,881e2e794dfffff,477
2499,881e2e7943fffff,881e2e794bfffff,252
2500,881e2e7943fffff,881e2e7943fffff,0
2501,881e2e7943fffff,881e2e7909fffff,226
2502,881e2e7943fffff,881e2e7947fffff,306
2503,881e2e7943fffff,881e2e7941fffff,221
2504,881e2e7943fffff,881e2e795dfffff,562
2505,881e2e7943fffff,881e2e7955fffff,325
2506,881e2e7945fffff,881e2e7945fffff,247
2507,881e2e7945fffff,881e2e4c93fffff,281
2508,881e2e7945fffff,881e2e7969fffff,514
2509,881e2e7945fffff,881e2e7947fffff,205
2510,881e2e7945fffff,881e2e796bfffff,417
2511,881e2e7945fffff,881e2e7941fffff,195
2512,881e2e7945fffff,881e2e794dfffff,475
2513,881e2e7947fffff,881e2e7945fffff,205
2514,881e2e7947fffff,881e2e7943fffff,307
2515,881e2e7947fffff,881e2e7909fffff,301
2516,881e2e7947fffff,881e2e796bfffff,352
2517,881e2e7947fffff,881e2e7947fffff,0
2518,881e2e7947fffff,881e2e790dfffff,125
2519,881e2e7947fffff,881e2e7941fffff,151
2520,881e2e7949fffff,881e2e7b23fffff,402
2521,881e2e7949fffff,881e2e7949fffff,109
2522,881e2e7949fffff,881e2e794bfffff,195
2523,881e2e7949fffff,881e2e7b27fffff,626
2524,881e2e7949fffff,881e2e7b35fffff,619
2525,881e2e7949fffff,881e2e7941fffff,192
2526,881e2e7949fffff,881e2e794dfffff,604
2527,881e2e794bfffff,881e2e7949fffff,192
2528,881e2e794bfffff,881e2e794bfffff,0
2529,881e2e794bfffff,881e2e7943fffff,248
2530,881e2e794bfffff,881e2e7b37fffff,246
2531,881e2e794bfffff,881e2e7b35fffff,637
2532,881e2e794bfffff,881e2e7941fffff,228
2533,881e2e794bfffff,881e2e795dfffff,345
2534,881e2e794dfffff,881e2e7945fffff,477
2535,881e2e794dfffff,881e2e7949fffff,598
2536,881e2e794dfffff,881e2e4c93fffff,404
2537,881e2e794dfffff,881e2e7b27fffff,438
2538,881e2e794dfffff,881e2e7941fffff,472
2539,881e2e794dfffff,881e2e794dfffff,0
2540,881e2e794dfffff,881e2e4c9bfffff,301
2541,881e2e7951fffff,881e2e7951fffff,471
2542,881e2e7951fffff,881e2e7953fffff,269
2543,881e2e7951fffff,881e2e7957fffff,298
2544,881e2e7951fffff,881e2e7959fffff,522
2545,881e2e7951fffff,881e2e795bfffff,183
2546,881e2e7951fffff,881e2e795dfffff,795
2547,881e2e7951fffff,881e2e7955fffff,210
2548,881e2e7953fffff,881e2e7951fffff,257
2549,881e2e7953fffff,881e2e7953fffff,76
2550,881e2e7953fffff,881e2e7957fffff,246
2551,881e2e7953fffff,881e2e7825fffff,214
2552,881e2e7953fffff,881e2e795bfffff,238
2553,881e2e7953fffff,881e2e782dfffff,256
2554,881e2e7953fffff,881e2e7919fffff,651
2555,881e2e7955fffff,881e2e7951fffff,198
2556,881e2e7955fffff,881e2e7943fffff,330
2557,881e2e7955fffff,881e2e7957fffff,219
2558,881e2e7955fffff,881e2e7909fffff,438
2559,881e2e7955fffff,881e2e795dfffff,878
2560,881e2e7955fffff,881e2e790bfffff,257
2561,881e2e7955fffff,881e2e7955fffff,390
2562,881e2e7957fffff,881e2e7951fffff,289
2563,881e2e7957fffff,881e2e7953fffff,254
2564,881e2e7957fffff,881e2e7957fffff,0
2565,881e2e7957fffff,881e2e791dfffff,650
2566,881e2e7957fffff,881e2e7919fffff,734
2567,881e2e7957fffff,881e2e790bfffff,335
2568,881e2e7957fffff,881e2e7955fffff,220
2569,881e2e7959fffff,881e2e7951fffff,524
2570,881e2e7959fffff,881e2e7b37fffff,614
2571,881e2e7959fffff,881e2e7865fffff,283
2572,881e2e7959fffff,881e2e7959fffff,0
2573,881e2e7959fffff,881e2e795bfffff,341
2574,881e2e7959fffff,881e2e795dfffff,799
2575,881e2e7959fffff,881e2e7b33fffff,353
2576,881e2e795bfffff,881e2e7951fffff,183
2577,881e2e795bfffff,881e2e7953fffff,245
2578,881e2e795bfffff,881e2e7867fffff,198
2579,881e2e795bfffff,881e2e795bfffff,0
2580,881e2e795bfffff,881e2e7865fffff,55
2581,881e2e795bfffff,881e2e7959fffff,339
2582,881e2e795bfffff,881e2e782dfffff,174
2583,881e2e795dfffff,881e2e7951fffff,803
2584,881e2e795dfffff,881e2e794bfffff,341
2585,881e2e795dfffff,881e2e7943fffff,556
2586,881e2e795dfffff,881e2e7b37fffff,425
2587,881e2e795dfffff,881e2e7959fffff,807
2588,881e2e795dfffff,881e2e795dfffff,634
2589,881e2e795dfffff,881e2e7955fffff,871
2590,881e2e7961fffff,881e2e7965fffff,370
2591,881e2e7961fffff,881e2e796dfffff,95
2592,881e2e7961fffff,881e2e7969fffff,212
2593,881e2e7961fffff,881e2e7963fffff,77
2594,881e2e7961fffff,881e2e7967fffff,679
2595,881e2e7961fffff,881e2e796bfffff,349
2596,881e2e7961fffff,881e2e7961fffff,0
2597,881e2e7963fffff,881e2e7905fffff,165
2598,881e2e7963fffff,881e2e7963fffff,386
2599,881e2e7963fffff,881e2e7967fffff,630
2600,881e2e7963fffff,881e2e796bfffff,299
2601,881e2e7963fffff,881e2e790dfffff,198
2602,881e2e7963fffff,881e2e7929fffff,558
2603,881e2e7963fffff,881e2e7961fffff,74
2604,881e2e7965fffff,881e2e7965fffff,726
2605,881e2e7965fffff,881e05b65bfffff,752
2606,881e2e7965fffff,881e2e796dfffff,318
2607,881e2e7965fffff,881e2e4cb3fffff,239
2608,881e2e7965fffff,881e2e7967fffff,1056
2609,881e2e7965fffff,881e05b659fffff,445
2610,881e2e7965fffff,881e2e7961fffff,376
2611,881e2e7967fffff,881e2e7965fffff,1039
2612,881e2e7967fffff,881e05b65bfffff,1586
2613,881e2e7967fffff,881e2e792dfffff,410
2614,881e2e7967fffff,881e2e7963fffff,616
2615,881e2e7967fffff,881e2e7967fffff,0
2616,881e2e7969fffff,881e2e7945fffff,523
2617,881e2e7969fffff,881e2e796dfffff,200
2618,881e2e7969fffff,881e2e4c93fffff,459
2619,881e2e7969fffff,881e2e7969fffff,0
2620,881e2e7969fffff,881e2e796bfffff,561
2621,881e2e7969fffff,881e2e4c97fffff,268
2622,881e2e7969fffff,881e2e7961fffff,211
2623,881e2e796bfffff,881e2e7945fffff,412
2624,881e2e796bfffff,881e2e7969fffff,568
2625,881e2e796bfffff,881e2e7963fffff,302
2626,881e2e796bfffff,881e2e796bfffff,0
2627,881e2e796bfffff,881e2e7947fffff,353
2628,881e2e796bfffff,881e2e790dfffff,371
2629,881e2e796bfffff,881e2e7961fffff,355
2630,881e2e796dfffff,881e2e7965fffff,316
2631,881e2e796dfffff,881e2e796dfffff,0
2632,881e2e796dfffff,881e2e4cb3fffff,144
2633,881e2e796dfffff,881e2e4cbbfffff,99
2634,881e2e796dfffff,881e2e7969fffff,205
2635,881e2e796dfffff,881e2e4c97fffff,161
2636,881e2e796dfffff,881e2e7961fffff,100
2637,881e2e7981fffff,881e2e7989fffff,393
2638,881e2e7981fffff,881e2e798dfffff,327
2639,881e2e7981fffff,881e2e7987fffff,125
2640,881e2e7981fffff,881e2e7981fffff,312
2641,881e2e7981fffff,881e2e798bfffff,506
2642,881e2e7981fffff,881e2e7983fffff,382
2643,881e2e7981fffff,881e2e7985fffff,277
2644,881e2e7983fffff,881e2e799dfffff,139
2645,881e2e7983fffff,881e2e7995fffff,186
2646,881e2e7983fffff,881e2e7987fffff,112
2647,881e2e7983fffff,881e2e7981fffff,132
2648,881e2e7983fffff,881e2e79b9fffff,238
2649,881e2e7983fffff,881e2e798bfffff,375
2650,881e2e7983fffff,881e2e7983fffff,0
2651,881e2e7985fffff,881e2e798dfffff,421
2652,881e2e7985fffff,881e2e7987fffff,218
2653,881e2e7985fffff,881e2e7981fffff,273
2654,881e2e7985fffff,881e2e79e3fffff,361
2655,881e2e7985fffff,881e2e79a9fffff,277
2656,881e2e7985fffff,881e2e79abfffff,698
2657,881e2e7985fffff,881e2e7985fffff,0
2658,881e2e7987fffff,881e2e79bdfffff,539
2659,881e2e7987fffff,881e2e7987fffff,0
2660,881e2e7987fffff,881e2e79b9fffff,125
2661,881e2e7987fffff,881e2e7981fffff,125
2662,881e2e7987fffff,881e2e79abfffff,586
2663,881e2e7987fffff,881e2e7983fffff,113
2664,881e2e7987fffff,881e2e7985fffff,217
2665,881e2e7989fffff,881e2e7989fffff,0
2666,881e2e7989fffff,881e2e79c7fffff,468
2667,881e2e7989fffff,881e2e798dfffff,578
2668,881e2e7989fffff,881e2e7981fffff,396
2669,881e2e7989fffff,881e2e79d5fffff,218
2670,881e2e7989fffff,881e2e798bfffff,705
2671,881e2e7989fffff,881e2e79c3fffff,208
2672,881e2e798bfffff,881e2e7989fffff,700
2673,881e2e798bfffff,881e2e799dfffff,397
2674,881e2e798bfffff,881e2e7981fffff,507
2675,881e2e798bfffff,881e2e79d5fffff,536
2676,881e2e798bfffff,881e2e79d7fffff,439
2677,881e2e798bfffff,881e2e798bfffff,0
2678,881e2e798bfffff,881e2e7983fffff,375
2679,881e2e798dfffff,881e2e7989fffff,576
2680,881e2e798dfffff,881e2e798dfffff,316
2681,881e2e798dfffff,881e2e79c7fffff,205
2682,881e2e798dfffff,881e2e79ebfffff,412
2683,881e2e798dfffff,881e2e79e3fffff,458
2684,881e2e798dfffff,881e2e7981fffff,326
2685,881e2e798dfffff,881e2e7985fffff,426
2686,881e2e7991fffff,881e2e7997fffff,638
2687,881e2e7991fffff,881e2e7991fffff,715
2688,881e2e7991fffff,881e2e799dfffff,407
2689,881e2e7991fffff,881e2e7995fffff,476
2690,881e2e7991fffff,881e2e799bfffff,391
2691,881e2e7991fffff,881e2e7993fffff,990
2692,881e2e7991fffff,881e2e7999fffff,332
2693,881e2e7993fffff,881e2e6a45fffff,868
2694,881e2e7993fffff,881e2e7997fffff,1006
2695,881e2e7993fffff,881e2e7991fffff,987
2696,881e2e7993fffff,881e2e6a4dfffff,493
2697,881e2e7993fffff,881e2e6a69fffff,858
2698,881e2e7993fffff,881e2e799bfffff,709
2699,881e2e7993fffff,881e2e7993fffff,0
2700,881e2e7995fffff,881e2e7997fffff,371
2701,881e2e7995fffff,881e2e7991fffff,485
2702,881e2e7995fffff,881e2e799dfffff,127
2703,881e2e7995fffff,881e2e7995fffff,0
2704,881e2e7995fffff,881e2e79b9fffff,405
2705,881e2e7995fffff,881e2e7983fffff,183
2706,881e2e7995fffff,881e2e79bbfffff,203
2707,881e2e7997fffff,881e2e7997fffff,0
2708,881e2e7997fffff,881e2e7991fffff,654
2709,881e2e7997fffff,881e2e6a69fffff,303
2710,881e2e7997fffff,881e2e7995fffff,394
2711,881e2e7997fffff,881e2e6a6dfffff,528
2712,881e2e7997fffff,881e2e7993fffff,1029
2713,881e2e7997fffff,881e2e79bbfffff,305
2714,881e2e7999fffff,881e2e78a5fffff,128
2715,881e2e7999fffff,881e2e799dfffff,150
2716,881e2e7999fffff,881e2e7991fffff,335
2717,881e2e7999fffff,881e2e799bfffff,130
2718,881e2e7999fffff,881e2e79d7fffff,191
2719,881e2e7999fffff,881e2e7999fffff,191
2720,881e2e7999fffff,881e2e79d3fffff,504
2721,881e2e799bfffff,881e2e78a5fffff,114
2722,881e2e799bfffff,881e2e7991fffff,392
2723,881e2e799bfffff,881e2e6a4dfffff,295
2724,881e2e799bfffff,881e2e78a7fffff,142
2725,881e2e799bfffff,881e2e799bfffff,0
2726,881e2e799bfffff,881e2e7993fffff,715
2727,881e2e799bfffff,881e2e7999fffff,134
2728,881e2e799dfffff,881e2e799dfffff,166
2729,881e2e799dfffff,881e2e7991fffff,414
